"","HUC12","ReptSpcNum"
"9130",130302021201,52
"9131",31501100304,60
"9132",31502011205,56
"9133",150400030705,67
"9134",30701021403,57
"9135",130500040503,42
"9136",31602020203,55
"9137",150503010603,70
"9138",111403070105,57
"9139",31300030601,53
"9140",120301020704,59
"9141",31502030305,54
"9142",120601020203,39
"9143",130600110603,52
"9144",30701040404,55
"9145",80402060604,52
"9146",120800020204,36
"9147",31800011402,49
"9148",30701060105,57
"9149",120301060502,54
"9150",120800020508,36
"9151",130600110602,53
"9152",130302020808,52
"9153",130302021602,52
"9154",150503020109,64
"9155",30701060102,57
"9156",80402060501,52
"9157",80402051003,49
"9158",150503040308,65
"9159",80402020604,51
"9160",120100020203,56
"9161",111403050401,54
"9162",150503010704,70
"9163",120100010506,56
"9164",150503010703,70
"9165",120301020203,56
"9166",130600111601,48
"9167",130600110507,59
"9168",80602020202,47
"9169",130500040107,47
"9170",120602010303,53
"9171",31601130704,53
"9172",120301031007,59
"9173",120301031006,60
"9174",130500040106,47
"9175",130700070106,35
"9176",30701070506,58
"9177",30602030507,58
"9178",111402020101,55
"9179",31502010107,58
"9180",31502010602,57
"9181",120601020402,42
"9182",31300060211,58
"9183",130600110104,57
"9184",120601040107,49
"9185",120301010609,59
"9186",31800011406,50
"9187",111403050308,54
"9188",30701040501,55
"9189",150502020905,63
"9190",31501100604,57
"9191",31602020204,54
"9192",150502020708,63
"9193",150801010801,53
"9194",120602010704,56
"9195",120301050105,57
"9196",130600110605,45
"9197",31300030306,54
"9198",120301070101,53
"9199",150502020904,63
"9200",120601040106,50
"9201",150400030104,63
"9202",120601030302,42
"9203",120100010404,53
"9204",31502010106,58
"9205",80402060901,52
"9206",120800020303,36
"9207",150503010705,72
"9208",120100030204,55
"9209",31502010203,58
"9210",30701060304,58
"9211",30701040403,57
"9212",120800020603,39
"9213",150502020901,63
"9214",120601030105,43
"9215",130600110506,59
"9216",111403070107,55
"9217",31502010105,58
"9218",80500010707,41
"9219",111403050403,55
"9220",31300060107,59
"9221",150801010803,53
"9222",130500040302,45
"9223",130600110204,54
"9224",130301020603,61
"9225",120601040301,51
"9226",111402030304,53
"9227",31800010502,48
"9228",31700010501,52
"9229",31501100601,56
"9230",30701050401,56
"9231",80602020601,43
"9232",31300060205,55
"9233",120601050604,51
"9234",31602020401,54
"9235",120800020201,35
"9236",31502020702,55
"9237",31502011102,56
"9238",80402020702,51
"9239",120800020402,36
"9240",30602030502,59
"9241",120800020504,36
"9242",120800060602,36
"9243",30602030603,58
"9244",80500010902,39
"9245",31502010104,58
"9246",130302020807,54
"9247",120100030301,55
"9248",130600110307,58
"9249",130500040406,40
"9250",120800060504,35
"9251",120301010610,61
"9252",31800011307,50
"9253",150502010705,65
"9254",31300030307,54
"9255",130302020806,55
"9256",120601020905,49
"9257",111403060308,55
"9258",31800020401,50
"9259",150400030302,65
"9260",120800030406,31
"9261",31601130702,54
"9262",31300060209,57
"9263",120800060505,36
"9264",120301020503,60
"9265",30602020606,64
"9266",80402060502,52
"9267",120301020202,56
"9268",120800040703,34
"9269",80602020205,43
"9270",130600111504,51
"9271",31300030503,57
"9272",111403040207,55
"9273",80500010704,42
"9274",150801010507,55
"9275",130302021303,54
"9276",120100020202,57
"9277",120800020509,38
"9278",80602020404,43
"9279",130302021407,53
"9280",31300060501,58
"9281",150503020110,62
"9282",120800030307,31
"9283",111403060307,56
"9284",150400060207,73
"9285",120800030804,31
"9286",31700010502,56
"9287",31300060207,57
"9288",150502020903,64
"9289",120301031005,60
"9290",150801010505,56
"9291",31300070101,56
"9292",130500032306,54
"9293",30701050202,56
"9294",120800020203,36
"9295",31501100605,58
"9296",120601030102,42
"9297",150400030105,64
"9298",80402060404,52
"9299",120100010407,54
"9300",130500040501,40
"9301",80402020705,51
"9302",130302021406,53
"9303",150400030204,64
"9304",120301020703,60
"9305",120601040104,50
"9306",130301020602,62
"9307",31601060611,54
"9308",130500040104,47
"9309",120602010504,55
"9310",31300060212,59
"9311",31800010605,49
"9312",150801010702,54
"9313",120601020906,49
"9314",130600110610,58
"9315",31300060208,57
"9316",130600110604,57
"9317",130600111002,59
"9318",80402020704,49
"9319",120601020205,40
"9320",150801010704,53
"9321",120602011102,58
"9322",150400030706,67
"9323",31501100303,59
"9324",80302060802,47
"9325",150801010701,54
"9326",80500020503,39
"9327",31602020403,55
"9328",150400030103,63
"9329",111403060207,56
"9330",80602020605,46
"9331",150502020907,62
"9332",31300030106,54
"9333",31501100302,57
"9334",130600110306,58
"9335",120301060501,58
"9336",130301030507,60
"9337",150801010503,56
"9338",111402050304,53
"9339",150400060403,71
"9340",80500020502,39
"9341",120500040703,38
"9342",150801010703,53
"9343",80302060801,47
"9344",80402020603,52
"9345",111402040101,54
"9346",130500031804,49
"9347",80602020407,43
"9348",120301060408,56
"9349",31800010503,51
"9350",31300060210,56
"9351",111403050307,54
"9352",111402040102,55
"9353",31800010606,49
"9354",30701021402,57
"9355",130600110608,51
"9356",111402050305,53
"9357",30701070501,57
"9358",80402051002,44
"9359",150503040307,64
"9360",30701021401,56
"9361",130600111602,48
"9362",31300060302,58
"9363",80402060603,52
"9364",120601040202,51
"9365",31502010903,57
"9366",150503020111,63
"9367",31602020202,54
"9368",111402030302,53
"9369",111403050310,55
"9370",120100030103,55
"9371",150400060404,70
"9372",31800011404,49
"9373",120602010608,55
"9374",150801010506,55
"9375",130600110607,46
"9376",130700070105,34
"9377",120602011001,57
"9378",120800030405,29
"9379",31300030105,56
"9380",120800030801,31
"9381",130500031805,49
"9382",120100010406,53
"9383",120602010706,55
"9384",30602030501,59
"9385",120601030304,43
"9386",31502030302,55
"9387",31601060610,54
"9388",80402060401,52
"9389",120100030107,55
"9390",31300060204,57
"9391",130302021004,56
"9392",130700070104,35
"9393",80602020602,45
"9394",31602020201,55
"9395",120301031004,60
"9396",150400060405,72
"9397",31800011405,49
"9398",130302020905,53
"9399",120602010505,55
"9400",150801010504,56
"9401",120601030101,42
"9402",30602040602,65
"9403",31300060203,57
"9404",120800030803,31
"9405",30701040405,55
"9406",150400030306,66
"9407",30602030606,59
"9408",150502010704,65
"9409",150502010701,65
"9410",130600110609,56
"9411",120602010705,55
"9412",80602020406,43
"9413",120601030303,41
"9414",31602020402,54
"9415",120800060503,35
"9416",130302020701,56
"9417",111402030303,53
"9418",80402020303,51
"9419",130301030506,60
"9420",150503040309,64
"9421",130600110606,47
"9422",150502010702,66
"9423",120800020507,37
"9424",120601030106,42
"9425",120800040508,30
"9426",120100010302,54
"9427",120800030605,32
"9428",30701060104,57
"9429",120800020202,36
"9430",150400060406,70
"9431",111403060305,54
"9432",150503010706,72
"9433",130302020608,52
"9434",31300030308,54
"9435",30701040503,55
"9436",120100010402,53
"9437",130500040103,47
"9438",31502020805,55
"9439",31601130804,55
"9440",150503010707,73
"9441",31601130705,54
"9442",80402060403,52
"9443",80500011101,43
"9444",111403070106,57
"9445",150801010705,55
"9446",31602020104,53
"9447",80602020403,43
"9448",30701050305,56
"9449",30602030605,58
"9450",111403050201,57
"9451",31601130701,55
"9452",150503040310,64
"9453",130302021503,52
"9454",130600110404,46
"9455",130700070102,35
"9456",120301020201,57
"9457",120100020201,56
"9458",31300060303,56
"9459",120301040302,59
"9460",120800020505,36
"9461",80302071900,43
"9462",150502010703,65
"9463",150503020108,62
"9464",120301040307,60
"9465",80602020402,43
"9466",80602020201,47
"9467",30701050201,56
"9468",150503040402,63
"9469",120601020907,49
"9470",130302020906,53
"9471",120601030103,42
"9472",30602030308,58
"9473",31300030502,56
"9474",130301020506,61
"9475",120800020601,38
"9476",150400030102,64
"9477",31502020701,56
"9478",130500031807,49
"9479",130302021405,53
"9480",31601060608,53
"9481",111403040206,55
"9482",111402030301,53
"9483",80500020501,40
"9484",120301050104,58
"9485",120301010607,58
"9486",130600111603,49
"9487",30701070504,57
"9488",130600111502,50
"9489",120100030205,55
"9490",130302021504,52
"9491",31800010504,50
"9492",30602030309,58
"9493",31501100402,55
"9494",130500040402,43
"9495",30701070505,58
"9496",31502030301,55
"9497",120601040108,51
"9498",80602020204,45
"9499",120301060402,53
"9500",120100010403,52
"9501",130500040105,48
"9502",150801010406,56
"9503",30701040402,56
"9504",130500031806,49
"9505",120500040704,40
"9506",31300060202,57
"9507",111403060206,55
"9508",31800011306,49
"9509",120301010608,61
"9510",120800030703,29
"9511",31502010202,58
"9512",150503010708,73
"9513",80402020602,52
"9514",80500010706,40
"9515",31300030305,54
"9516",130302021002,57
"9517",120500040701,39
"9518",80500010901,39
"9519",31601130706,54
"9520",130500032307,55
"9521",150801010508,55
"9522",31502010103,58
"9523",130302021007,55
"9524",30602030602,59
"9525",150400030711,67
"9526",31502010902,57
"9527",120601030104,42
"9528",120800030610,32
"9529",80302090500,41
"9530",120602011101,57
"9531",31300030501,58
"9532",30602030310,59
"9533",31601130802,54
"9534",120601040302,52
"9535",30701021304,57
"9536",30701070503,57
"9537",120602010604,53
"9538",130500040405,42
"9539",111402010503,55
"9540",31502010603,58
"9541",130301030505,60
"9542",80500030101,41
"9543",80402060601,52
"9544",31502011101,57
"9545",31800011403,49
"9546",80402060204,52
"9547",150503040401,64
"9548",150400030712,66
"9549",31300030302,55
"9550",30701040401,57
"9551",150503020201,64
"9552",130301020601,62
"9553",130301020503,59
"9554",31800011305,48
"9555",31601130803,54
"9556",120301060401,53
"9557",120602010607,56
"9558",130600110408,58
"9559",31502011005,57
"9560",120601030305,43
"9561",120301040306,59
"9562",120601040303,53
"9563",30701050304,56
"9564",31501100403,55
"9565",31601081002,53
"9566",30701050302,55
"9567",31800010201,54
"9568",130600111605,49
"9569",150502020908,62
"9570",30701021306,56
"9571",80402020601,52
"9572",120601040205,52
"9573",150502020906,61
"9574",31300030104,56
"9575",120301010606,59
"9576",111403060304,55
"9577",130600110405,46
"9578",31300051505,57
"9579",31800010404,50
"9580",130500040102,49
"9581",111403040103,55
"9582",31300030301,56
"9583",31502010101,58
"9584",120100030202,55
"9585",150400030303,65
"9586",31300060301,56
"9587",31601060607,54
"9588",120601040105,52
"9589",120500040802,39
"9590",111403060306,55
"9591",30602030604,58
"9592",31501070907,58
"9593",80302060703,45
"9594",130302020805,53
"9595",31800010708,49
"9596",80402020302,51
"9597",80402060107,52
"9598",130302020702,56
"9599",130600110407,54
"9600",120800030503,31
"9601",80500010603,45
"9602",130600110103,54
"9603",31501100104,56
"9604",31601130502,52
"9605",30602040601,66
"9606",31300030101,54
"9607",31300051604,60
"9608",30602030601,59
"9609",31300060101,58
"9610",150400030714,66
"9611",80402020304,50
"9612",120500040702,39
"9613",130302021403,53
"9614",120800020602,39
"9615",120800030306,29
"9616",31300030208,55
"9617",30701021301,56
"9618",150503010709,72
"9619",150503010710,72
"9620",80402020701,47
"9621",120301040305,60
"9622",30701021303,56
"9623",80602020401,44
"9624",130500040404,43
"9625",120500040606,39
"9626",30602020605,59
"9627",120301031001,60
"9628",120100030201,54
"9629",30601090503,67
"9630",120800020506,36
"9631",120301031002,60
"9632",31502011004,57
"9633",150801020301,48
"9634",120800020107,35
"9635",80402060402,52
"9636",31501100105,55
"9637",31601060606,53
"9638",111403060205,55
"9639",120800020109,35
"9640",120100030203,55
"9641",31601060609,53
"9642",111402030207,53
"9643",130500040403,43
"9644",80402051001,49
"9645",130302021302,53
"9646",150801010904,53
"9647",120100030102,53
"9648",31501100401,56
"9649",120800020503,36
"9650",120800040603,34
"9651",120301031003,60
"9652",111403040205,54
"9653",150400060401,72
"9654",31300030403,54
"9655",130600111001,57
"9656",130600110203,50
"9657",30701040303,55
"9658",30701070502,57
"9659",80500010705,44
"9660",130500031706,50
"9661",130600111004,57
"9662",31502020803,56
"9663",111403050101,56
"9664",130301020507,61
"9665",31300051504,57
"9666",111403060302,55
"9667",31601130503,54
"9668",120500040806,43
"9669",111403050309,54
"9670",130301030502,59
"9671",120301060407,59
"9672",120100030105,54
"9673",120800030502,31
"9674",150503010901,72
"9675",80302060706,47
"9676",150801010905,53
"9677",120601030203,42
"9678",120301060307,52
"9679",130302020603,52
"9680",150400030304,64
"9681",130600110305,56
"9682",120301060406,56
"9683",120500040801,39
"9684",111403050102,55
"9685",31300051507,59
"9686",31300060102,56
"9687",150502020803,64
"9688",31800011304,48
"9689",120800030609,31
"9690",120301060403,55
"9691",120100010401,52
"9692",30701040301,55
"9693",150801010902,54
"9694",150801010411,56
"9695",150801010407,56
"9696",31800010607,49
"9697",130600110406,47
"9698",31602020101,55
"9699",30602030307,58
"9700",150502030201,59
"9701",130500040401,45
"9702",150503040403,64
"9703",31502010102,58
"9704",130302020605,52
"9705",80500020403,41
"9706",80302060704,48
"9707",31601081004,54
"9708",120601020908,51
"9709",150400030305,65
"9710",150400030307,65
"9711",130600110401,45
"9712",130302020703,56
"9713",30602030311,59
"9714",130301030501,58
"9715",111403040204,54
"9716",80402020402,49
"9717",130302020903,53
"9718",150801010510,55
"9719",120800020502,36
"9720",30701070404,57
"9721",30701040203,56
"9722",31300030402,54
"9723",150503020204,62
"9724",31800010603,49
"9725",31501100603,57
"9726",30602020507,58
"9727",120100010301,54
"9728",31502020602,54
"9729",111402050303,53
"9730",111403050203,56
"9731",120800030402,28
"9732",31800010707,49
"9733",130302020607,53
"9734",31800010202,50
"9735",120301040301,61
"9736",150400060301,70
"9737",120100030106,54
"9738",130600110304,55
"9739",130600110403,47
"9740",111402010504,54
"9741",120601040204,53
"9742",120601040201,53
"9743",120800020105,36
"9744",150503040405,64
"9745",130600110402,45
"9746",130301020504,58
"9747",120301010603,60
"9748",30701040302,55
"9749",31601081001,53
"9750",120602010503,57
"9751",31300051503,56
"9752",130600100603,48
"9753",130500031808,49
"9754",150400060409,73
"9755",120602010502,57
"9756",31300030103,56
"9757",80402060304,52
"9758",31501100301,58
"9759",150801010409,55
"9760",120602010203,58
"9761",120800020108,36
"9762",30701021305,55
"9763",80602020102,44
"9764",120800030404,31
"9765",80402020404,50
"9766",80402050905,49
"9767",31502020804,58
"9768",30601100306,66
"9769",150801010403,56
"9770",120602010602,54
"9771",111403060203,55
"9772",30701050103,55
"9773",120500040306,36
"9774",30701050301,55
"9775",80302060701,44
"9776",111402030206,53
"9777",120601040203,54
"9778",111403050303,54
"9779",30701050303,55
"9780",31501100103,57
"9781",111402050302,54
"9782",120602010605,56
"9783",120602010501,56
"9784",31502010201,58
"9785",30701021207,55
"9786",80402020301,52
"9787",150400060407,72
"9788",120800040406,30
"9789",111403050202,56
"9790",31300030204,56
"9791",120800020501,35
"9792",31501070903,58
"9793",31300030401,54
"9794",31601130504,53
"9795",120301040303,60
"9796",31300051603,58
"9797",80602010903,47
"9798",31800010203,56
"9799",150801010903,53
"9800",150502020802,65
"9801",130302020606,53
"9802",130600110102,50
"9803",130500032308,54
"9804",80402060106,52
"9805",111403050103,55
"9806",150801010408,55
"9807",150400030203,64
"9808",120601030201,41
"9809",130600071404,50
"9810",120601040103,53
"9811",31300030304,57
"9812",31300051502,57
"9813",150400060410,74
"9814",120601030306,47
"9815",150801020103,48
"9816",150400030202,64
"9817",31300051506,56
"9818",80402020506,52
"9819",31501100204,54
"9820",31800011303,48
"9821",120602010606,54
"9822",120800060502,35
"9823",120800030702,31
"9824",130500031704,50
"9825",130302021501,53
"9826",31300060201,57
"9827",130500032411,55
"9828",120301040304,59
"9829",120301060208,54
"9830",80402060203,52
"9831",30602020506,58
"9832",31601060603,53
"9833",120500040607,40
"9834",120100030101,52
"9835",120601010904,54
"9836",150503020203,62
"9837",120800040507,30
"9838",80402060108,52
"9839",80602010904,45
"9840",130600100602,43
"9841",130302020705,55
"9842",120601010906,54
"9843",120301050103,59
"9844",120601010903,53
"9845",30701021205,55
"9846",150400060302,71
"9847",111403050306,56
"9848",31502020603,54
"9849",111402030205,53
"9850",130600100605,52
"9851",31601130801,55
"9852",30701040207,53
"9853",120100030104,52
"9854",130301020505,60
"9855",120500040505,39
"9856",30701021302,57
"9857",150400030713,66
"9858",80402020505,52
"9859",80602010901,48
"9860",130302020602,52
"9861",120800030403,32
"9862",130600071405,51
"9863",31601130505,54
"9864",30602030305,57
"9865",130600110201,49
"9866",150503010902,73
"9867",120500040803,41
"9868",80302060705,48
"9869",80602020103,44
"9870",30602020508,58
"9871",31501100102,55
"9872",150400030101,64
"9873",150503040404,64
"9874",150502030203,58
"9875",150503020202,63
"9876",111403040101,54
"9877",150400030401,65
"9878",120500040901,42
"9879",120301030906,60
"9880",130302020604,52
"9881",31800010604,49
"9882",31501070906,57
"9883",30602030410,59
"9884",31602020103,54
"9885",120800020106,36
"9886",130600100404,42
"9887",31602020102,54
"9888",120500040605,41
"9889",30701040204,53
"9890",111403040203,54
"9891",80500010504,43
"9892",130600100601,45
"9893",111403040202,54
"9894",120500040902,41
"9895",30602030306,57
"9896",120602010202,55
"9897",120301010605,60
"9898",111403030103,53
"9899",31601080801,53
"9900",150801010901,53
"9901",130302020505,53
"9902",31300021306,54
"9903",120800040702,30
"9904",31300030102,56
"9905",130500032410,55
"9906",120500040807,43
"9907",150503020205,62
"9908",130600100402,45
"9909",150400060303,70
"9910",120301030805,60
"9911",31300021301,47
"9912",111403040102,53
"9913",30701021202,55
"9914",31800010405,50
"9915",31800010602,49
"9916",31800010705,49
"9917",31601081003,53
"9918",31300021304,49
"9919",120800030501,30
"9920",111402010502,54
"9921",120601030204,43
"9922",80302060702,48
"9923",150400060304,70
"9924",120100010104,51
"9925",31501100101,50
"9926",31501100203,55
"9927",120301010602,60
"9928",31601081005,54
"9929",80602010902,44
"9930",111402030204,54
"9931",120800060501,33
"9932",120301060305,52
"9933",120500040805,43
"9934",150400060408,69
"9935",130302020902,53
"9936",30602020503,59
"9937",120800040405,29
"9938",111403060301,56
"9939",31300051601,60
"9940",31502011003,55
"9941",120301060405,56
"9942",120601030205,43
"9943",120800020302,35
"9944",120100010203,52
"9945",80402060202,52
"9946",150502010706,65
"9947",31300051602,58
"9948",120800040602,32
"9949",130302020904,53
"9950",130600100403,42
"9951",111402010501,54
"9952",130301030404,58
"9953",130301030504,60
"9954",130600100406,42
"9955",111403030104,52
"9956",120800030209,29
"9957",31300030303,56
"9958",111403050304,55
"9959",120301010407,59
"9960",80402020504,52
"9961",31502010601,56
"9962",150502030202,60
"9963",80500010702,41
"9964",150400030402,65
"9965",150502020801,63
"9966",111403060204,56
"9967",111403050204,56
"9968",120500040501,37
"9969",150400060411,69
"9970",120602010603,54
"9971",150400060601,71
"9972",120500040903,40
"9973",80402060303,52
"9974",80402020103,52
"9975",120500040504,39
"9976",31300051501,56
"9977",130600110202,49
"9978",120301010408,60
"9979",31800010402,49
"9980",31601080802,53
"9981",30601090501,67
"9982",130600071204,50
"9983",150503040501,62
"9984",130302020706,55
"9985",130600100401,45
"9986",150801010404,55
"9987",31502010901,56
"9988",30701021204,55
"9989",31502020601,54
"9990",30701070304,57
"9991",120800030608,33
"9992",111402050301,55
"9993",31300021302,46
"9994",150502030205,56
"9995",130600110303,50
"9996",30701070405,57
"9997",130600071402,51
"9998",31601130501,54
"9999",120601030403,49
"10000",80402020401,49
"10001",31300030203,56
"10002",150400030405,66
"10003",30602030408,59
"10004",120301030905,59
"10005",30601100303,65
"10006",150801020304,48
"10007",150503040502,64
"10008",31800010403,49
"10009",111403030106,54
"10010",31300021303,46
"10011",80500020402,42
"10012",31501090703,49
"10013",31300021105,52
"10014",80602010804,43
"10015",80402050805,48
"10016",120601040102,50
"10017",111403060303,56
"10018",30602020502,59
"10019",120800040505,29
"10020",150503010904,72
"10021",150503010905,72
"10022",31501090702,50
"10023",111403060202,55
"10024",130301020501,62
"10025",120500040804,41
"10026",130600110101,47
"10027",31601130402,53
"10028",30602030301,57
"10029",130600111501,46
"10030",31300051308,58
"10031",30701050102,55
"10032",130302020304,53
"10033",150801010410,55
"10034",130600071403,52
"10035",120301060404,58
"10036",120601010905,54
"10037",130302020802,54
"10038",30701070403,57
"10039",120602010106,55
"10040",31300030207,57
"10041",120601010704,53
"10042",31800010704,48
"10043",31300030205,57
"10044",120500040406,37
"10045",130500031703,50
"10046",31800010304,55
"10047",150503010903,72
"10048",120800030401,31
"10049",111402010405,55
"10050",30701040105,55
"10051",120100010202,53
"10052",150801010402,54
"10053",130600100604,43
"10054",30602030409,57
"10055",31300021305,49
"10056",120301030804,59
"10057",120601030208,44
"10058",31601080803,53
"10059",111403050305,56
"10060",111403030101,53
"10061",80402050802,47
"10062",80402020105,52
"10063",111403060201,54
"10064",80402020403,50
"10065",80302090400,41
"10066",120500070505,39
"10067",120601040101,51
"10068",130600100405,42
"10069",120500040507,39
"10070",31300030202,57
"10071",31800011301,48
"10072",31501070902,57
"10073",30701040202,53
"10074",120800030103,28
"10075",130301020502,61
"10076",150502030204,58
"10077",130500040101,50
"10078",30701021004,55
"10079",111402050205,55
"10080",120301010406,55
"10081",120500040604,40
"10082",120500040405,37
"10083",31601130607,54
"10084",80602020101,43
"10085",130301020402,58
"10086",130500031707,51
"10087",120500040506,39
"10088",120301040205,60
"10089",31300021108,45
"10090",150801010607,53
"10091",130302020704,56
"10092",31300030201,57
"10093",150400060602,69
"10094",150400060703,69
"10095",120301040206,62
"10096",130700070103,37
"10097",80402060102,55
"10098",120602010601,53
"10099",130600100201,47
"10100",111402030208,54
"10101",31300030206,57
"10102",80302071700,43
"10103",120100010103,51
"10104",31501070904,49
"10105",120500040503,38
"10106",111403050301,55
"10107",120500040603,40
"10108",150400030710,67
"10109",120500040308,36
"10110",80302060900,41
"10111",120800040601,32
"10112",150801010509,53
"10113",120301010604,61
"10114",30701040201,56
"10115",130302020804,53
"10116",30701021201,55
"10117",111403030102,54
"10118",80402060301,52
"10119",120500040905,42
"10120",30602030302,57
"10121",150400060603,69
"10122",150400030408,66
"10123",30701021104,55
"10124",30602040101,67
"10125",120301060207,55
"10126",120601030202,42
"10127",31502020801,54
"10128",120800040504,29
"10129",120301030904,59
"10130",31501090505,49
"10131",120500040602,40
"10132",111403040201,53
"10133",31501100202,50
"10134",31501090802,50
"10135",31501090801,50
"10136",31501070905,49
"10137",80500010503,46
"10138",150502030102,60
"10139",130600100202,46
"10140",31601060605,54
"10141",120100010204,51
"10142",111403050302,55
"10143",150502030206,57
"10144",130600071401,49
"10145",150801020101,48
"10146",30701021006,55
"10147",31501070901,53
"10148",30602020604,59
"10149",120100010201,53
"10150",130600071310,49
"10151",31800010601,48
"10152",80602010802,44
"10153",150503020303,63
"10154",120800040506,30
"10155",130301030403,58
"10156",150502010602,66
"10157",80602010801,48
"10158",150400030201,64
"10159",150503020206,64
"10160",30701021105,55
"10161",30601100202,66
"10162",31300051404,55
"10163",120301010601,59
"10164",120301010402,55
"10165",31501100201,55
"10166",120500070507,40
"10167",120601010707,54
"10168",130500031705,51
"10169",120601030207,44
"10170",130500032500,53
"10171",150400030406,67
"10172",111403010105,51
"10173",80302060504,44
"10174",111402050204,55
"10175",150503040504,64
"10176",130600100504,42
"10177",31300051402,56
"10178",130302021301,53
"10179",111403020708,53
"10180",80302060505,45
"10181",31300051307,58
"10182",120602010201,55
"10183",30701040107,54
"10184",111402030202,55
"10185",31601130604,53
"10186",80602010803,41
"10187",150503020301,61
"10188",130600100502,43
"10189",80402020503,52
"10190",150801010405,54
"10191",111403030109,54
"10192",130302020803,54
"10193",120800020301,30
"10194",120800020103,33
"10195",31800010706,49
"10196",31601130401,54
"10197",31300021206,49
"10198",111403020402,54
"10199",80402020104,52
"10200",150503040503,63
"10201",120500040305,35
"10202",80402050904,50
"10203",120301060306,53
"10204",31300021106,49
"10205",31800011302,48
"10206",80402020203,51
"10207",31300051401,58
"10208",30601100302,65
"10209",150400060702,69
"10210",80402050903,50
"10211",80402020102,52
"10212",31601080601,53
"10213",150801020102,48
"10214",120500070503,40
"10215",30601100305,65
"10216",150400060604,70
"10217",111403030110,56
"10218",150400030707,67
"10219",120601010705,52
"10220",30701021002,55
"10221",120800010503,33
"10222",150801020303,47
"10223",31300051306,56
"10224",80302060604,41
"10225",80402020502,53
"10226",150801020305,47
"10227",120800040403,30
"10228",30701021206,57
"10229",80402060105,53
"10230",120800020102,35
"10231",120601010706,53
"10232",150801010512,53
"10233",150400030407,67
"10234",130600110302,48
"10235",31502020506,54
"10236",30701070402,57
"10237",150801010604,53
"10238",120500040502,38
"10239",150400030404,66
"10240",130301030503,58
"10241",120500040904,41
"10242",120800030604,33
"10243",120301010303,53
"10244",130301020103,59
"10245",31502011002,55
"10246",31502020802,55
"10247",31601080703,53
"10248",130600071203,44
"10249",130302021402,53
"10250",31601080401,54
"10251",120800030603,33
"10252",30602030304,57
"10253",80402060201,53
"10254",80402020206,51
"10255",120602010105,54
"10256",130302020301,54
"10257",120601010902,53
"10258",80302090300,41
"10259",130600071102,50
"10260",30601100301,65
"10261",31502020507,54
"10262",120800030303,33
"10263",120601030401,44
"10264",80402020501,53
"10265",80402050902,51
"10266",130301020404,59
"10267",120301010511,58
"10268",150503040506,64
"10269",150801020502,47
"10270",150502030303,57
"10271",111403020602,55
"10272",150400060605,69
"10273",120500040601,40
"10274",80402060302,53
"10275",31601130302,53
"10276",120601030206,44
"10277",150502030302,58
"10278",150801010511,53
"10279",30701040206,53
"10280",120602010107,55
"10281",130500032409,53
"10282",111403010106,50
"10283",31300051405,59
"10284",80302060503,44
"10285",150503040505,65
"10286",30602020505,58
"10287",111403020702,54
"10288",150502030101,60
"10289",120301030902,60
"10290",130600100203,41
"10291",130302020403,53
"10292",120301040204,62
"10293",150502030104,58
"10294",130600110301,49
"10295",31601080603,53
"10296",130700070101,37
"10297",130301030405,58
"10298",120301030901,59
"10299",31601081101,54
"10300",120800040701,30
"10301",111403030105,53
"10302",80500010502,44
"10303",31601060602,53
"10304",120301030803,60
"10305",111403030108,53
"10306",130500031702,51
"10307",130500031604,54
"10308",150801010401,54
"10309",120601030402,49
"10310",111403030201,54
"10311",31800010104,49
"10312",30602030406,57
"10313",120500040906,42
"10314",31300021208,46
"10315",30602030303,57
"10316",120500030506,38
"10317",130600100204,42
"10318",120301010409,57
"10319",30601090502,65
"10320",31601130606,55
"10321",130302020305,53
"10322",30701021005,55
"10323",130600100302,49
"10324",31800010401,48
"10325",80402020205,50
"10326",30502080609,65
"10327",31501070603,56
"10328",111403010104,51
"10329",31300021109,46
"10330",30701021003,55
"10331",150503050101,59
"10332",120301010301,53
"10333",30601100304,65
"10334",80500010701,43
"10335",120500040307,36
"10336",111402030203,56
"10337",150400060504,69
"10338",150801010605,53
"10339",130302020601,52
"10340",120301030705,58
"10341",130600071105,49
"10342",120500030505,38
"10343",80302060605,48
"10344",130600100304,46
"10345",31300051403,57
"10346",120100010102,51
"10347",80402020101,53
"10348",150400060704,70
"10349",130302020901,53
"10350",30701021203,56
"10351",130600070906,49
"10352",31601060604,54
"10353",150400030403,66
"10354",120800040503,29
"10355",31800010703,48
"10356",150503010906,72
"10357",120601010703,51
"10358",80302060506,45
"10359",30701020906,55
"10360",120301010410,58
"10361",111403030205,55
"10362",111402030201,55
"10363",120800040404,29
"10364",130301030402,58
"10365",30701070301,57
"10366",30701040106,54
"10367",120800030206,31
"10368",120800030701,33
"10369",130500031701,51
"10370",120800060404,31
"10371",120602010104,54
"10372",31800011204,48
"10373",150502010603,67
"10374",150502010304,66
"10375",30602030205,57
"10376",150400030709,67
"10377",150801020501,47
"10378",150502030304,57
"10379",120800030207,33
"10380",120301060304,54
"10381",130301020304,61
"10382",30602030107,57
"10383",150400030708,67
"10384",31601130605,56
"10385",111403030107,53
"10386",120301060303,54
"10387",120500070506,39
"10388",30701050101,54
"10389",30701021001,54
"10390",31601130301,52
"10391",111402050203,56
"10392",111402010303,56
"10393",130500031603,52
"10394",111403030208,55
"10395",31300021207,46
"10396",130301020101,58
"10397",130301020403,60
"10398",31300021205,47
"10399",80402060104,54
"10400",30602020504,59
